longitude,latitude,date_year
-123.13435831808319,49.27657178500085,2013
-123.13435831808319,49.27657178500085,2013
-123.13435831808319,49.27657178500085,2013
-123.13435831808319,49.27657178500085,2013
-123.13435831808319,49.27657178500085,2013
-123.13435831808319,49.27657178500085,2014
-123.13435831808319,49.27657178500085,2014
-123.13435831808319,49.27657178500085,2015
-123.13435831808319,49.27657178500085,2015
-123.13435831808319,49.27657178500085,2015
-123.13435831808319,49.27657178500085,2015
-123.13435831808319,49.27657178500085,2019
-123.13435831808319,49.27657178500085,2020
-123.13435831808319,49.27657178500085,2022
-123.1343368461027,49.27655356053062,2017
-123.1343368461027,49.27655356053062,2017
-123.1343368461027,49.27655356053062,2018
-123.1343368461027,49.27655356053062,2019
-123.1343368461027,49.27655356053062,2022
-123.1343368461027,49.27655356053062,2023
-123.1343368461027,49.27655356053062,2023
-123.1342839998968,49.27650870269157,2008
-123.1342839998968,49.27650870269157,2019
-123.1342592249147,49.2764876737478,2021
-123.13405468377111,49.27618043593351,2019
-123.13405283452084,49.276178866619645,2006
-123.13405283452084,49.276178866619645,2011
-123.13405283452084,49.276178866619645,2013
-123.13405283452084,49.276178866619645,2020
-123.13405283452084,49.276178866619645,2020
-123.13405283452084,49.276178866619645,2021
-123.13401126618676,49.27614351877388,2003
-123.13401126618676,49.27614351877388,2005
-123.13401126618676,49.27614351877388,2019
-123.13396969653974,49.27610817181399,2005
-123.13396969653974,49.27610817181399,2013
-123.13396969653974,49.27610817181399,2013
-123.13396969653974,49.27610817181399,2020
-123.1339281283245,49.276072823937774,2003
-123.1339281283245,49.276072823937774,2007
-123.1339281283245,49.276072823937774,2010
-123.1339281283245,49.276072823937774,2013
-123.13379011274186,49.27596255709875,2017
-123.13379011274186,49.27596255709875,2018
-123.13379011274186,49.27596255709875,2018
-123.13379011274186,49.27596255709875,2018
-123.13379011274186,49.27596255709875,2018
-123.13379011274186,49.27596255709875,2018
-123.13379011274186,49.27596255709875,2023
-123.13379011274186,49.27596255709875,2024
-123.13376975788839,49.27594953134605,2003
-123.13376975788839,49.27594953134605,2003
-123.13376975788839,49.27594953134605,2005
-123.13376975788839,49.27594953134605,2005
-123.13376975788839,49.27594953134605,2005
-123.13376975788839,49.27594953134605,2005
-123.13376975788839,49.27594953134605,2006
-123.13376975788839,49.27594953134605,2007
-123.13376975788839,49.27594953134605,2009
-123.13376975788839,49.27594953134605,2009
-123.13376975788839,49.27594953134605,2013
-123.13376975788839,49.27594953134605,2014
-123.13376975788839,49.27594953134605,2014
-123.13376975788839,49.27594953134605,2014
-123.13376975788839,49.27594953134605,2015
-123.13376975788839,49.27594953134605,2016
-123.13376975788839,49.27594953134605,2019
-123.13376975788839,49.27594953134605,2020
-123.13376975788839,49.27594953134605,2021
-123.13376975788839,49.27594953134605,2021
-123.11893128118653,49.274769241378316,2019
-123.13755806610547,49.287945136945005,2009
-123.13453717490817,49.284928954153415,2015
-123.13451340444074,49.2849446640128,2017
-123.13451340444074,49.2849446640128,2017
-123.13451340444074,49.2849446640128,2017
-123.13432793994527,49.28495031464273,2015
-123.13410776454985,49.2852134129551,2017
-123.13410311011071,49.285216509997916,2015
-123.13410311011071,49.285216509997916,2021
-123.13401342627587,49.285158860531354,2020
-123.1338936750325,49.285355936080016,2003
-123.1338936750325,49.285355936080016,2016
-123.13368618274454,49.28537671319715,2005
-123.13174040285398,49.279382946768976,2005
-123.13168857504918,49.27934851921648,2017
-123.13168857504918,49.27934851921648,2017
-123.13168857504918,49.27934851921648,2018
-123.13166863675623,49.27933528034,2004
-123.13166863675623,49.27933528034,2020
-123.13165055522236,49.279206059956365,2021
-123.13113039748998,49.27897777888425,2004
-123.13113039748998,49.27897777888425,2007
-123.131022750844,49.278906277748774,2013
-123.13096878819705,49.27875322381314,2007
-123.13096878819705,49.27875322381314,2008
-123.13096878819705,49.27875322381314,2011
-123.13096878819705,49.27875322381314,2012
-123.13096878819705,49.27875322381314,2015
-123.13087922155343,49.27881094394406,2009
-123.13087922155343,49.27881094394406,2012
-123.13087922155343,49.27881094394406,2014
-123.13087922155343,49.27881094394406,2019
-123.13067668518374,49.278676414529286,2021
-123.13067668518374,49.278676414529286,2021
-123.13060996875211,49.27851488788713,2008
-123.13060996875211,49.27851488788713,2013
-123.13060996875211,49.27851488788713,2013
-123.13060996875211,49.27851488788713,2013
-123.13043056032527,49.27839571905171,2004
-123.13043056032527,49.27839571905171,2005
-123.13037687613875,49.27847727240537,2003
-123.13037687613875,49.27847727240537,2004
-123.13037687613875,49.27847727240537,2004
-123.13037687613875,49.27847727240537,2005
-123.13037687613875,49.27847727240537,2006
-123.13037687613875,49.27847727240537,2007
-123.13037687613875,49.27847727240537,2009
-123.13037687613875,49.27847727240537,2011
-123.13037687613875,49.27847727240537,2012
-123.13037687613875,49.27847727240537,2012
-123.13037687613875,49.27847727240537,2015
-123.13033939467248,49.27845237734197,2016
-123.13033939467248,49.27845237734197,2022
-123.13033939467248,49.27845237734197,2022
-123.12746066818804,49.28028346548365,2016
-123.12746066818804,49.28028346548365,2017
-123.12746066818804,49.28028346548365,2017
-123.12746066818804,49.28028346548365,2017
-123.12746066818804,49.28028346548365,2017
-123.12746066818804,49.28028346548365,2017
-123.12746066818804,49.28028346548365,2018
-123.12746066818804,49.28028346548365,2018
-123.12746066818804,49.28028346548365,2018
-123.12746066818804,49.28028346548365,2018
-123.12746066818804,49.28028346548365,2018
-123.12746066818804,49.28028346548365,2019
-123.12746066818804,49.28028346548365,2019
-123.12746066818804,49.28028346548365,2021
-123.12746066818804,49.28028346548365,2022
-123.12746066818804,49.28028346548365,2023
-123.12746066681309,49.28028346548517,2019
-123.12746066681309,49.28028346548517,2019
-123.12746066681309,49.28028346548517,2019
-123.12745793815581,49.28028528732061,2003
-123.12745793815581,49.28028528732061,2004
-123.12745793815581,49.28028528732061,2005
-123.12745793815581,49.28028528732061,2005
-123.12745793815581,49.28028528732061,2005
-123.12745793815581,49.28028528732061,2005
-123.12745793815581,49.28028528732061,2006
-123.12745793815581,49.28028528732061,2006
-123.12745793815581,49.28028528732061,2007
-123.12745793815581,49.28028528732061,2007
-123.12745793815581,49.28028528732061,2008
-123.12745793815581,49.28028528732061,2008
-123.12745793815581,49.28028528732061,2009
-123.12745793815581,49.28028528732061,2009
-123.12745793815581,49.28028528732061,2009
-123.12745793815581,49.28028528732061,2010
-123.12745793815581,49.28028528732061,2010
-123.12745793815581,49.28028528732061,2010
-123.12745793815581,49.28028528732061,2010
-123.12745793815581,49.28028528732061,2010
-123.12745793815581,49.28028528732061,2010
-123.12745793815581,49.28028528732061,2010
-123.12745793815581,49.28028528732061,2011
-123.12745793815581,49.28028528732061,2012
-123.12745793815581,49.28028528732061,2012
-123.12745793815581,49.28028528732061,2012
-123.12745793815581,49.28028528732061,2012
-123.12745793815581,49.28028528732061,2012
-123.12745793815581,49.28028528732061,2013
-123.12745793815581,49.28028528732061,2013
-123.12745793815581,49.28028528732061,2013
-123.12745793815581,49.28028528732061,2013
-123.12745793815581,49.28028528732061,2013
-123.12745793815581,49.28028528732061,2013
-123.12745793815581,49.28028528732061,2014
-123.12745793815581,49.28028528732061,2014
-123.12745793815581,49.28028528732061,2014
-123.12745793815581,49.28028528732061,2014
-123.12745793815581,49.28028528732061,2014
-123.12745793815581,49.28028528732061,2014
-123.12745793815581,49.28028528732061,2015
-123.12745793815581,49.28028528732061,2015
-123.12745793815581,49.28028528732061,2015
-123.12745793815581,49.28028528732061,2015
-123.12745793815581,49.28028528732061,2015
-123.12745793815581,49.28028528732061,2015
-123.12745793815581,49.28028528732061,2016
-123.12745793815581,49.28028528732061,2016
-123.12745793815581,49.28028528732061,2016
-123.12745793815581,49.28028528732061,2016
-123.12745793815581,49.28028528732061,2016
-123.12745793815581,49.28028528732061,2016
-123.12745793815581,49.28028528732061,2016
-123.12745793815581,49.28028528732061,2020
-123.12745793815581,49.28028528732061,2020
-123.12745652299074,49.28016883726859,2017
-123.12745652299074,49.28016883726859,2019
-123.12745652299074,49.28016883726859,2016
-123.12745015154549,49.2801730846247,2004
-123.12745015154549,49.2801730846247,2004
-123.12745015154549,49.2801730846247,2004
-123.12745015154549,49.2801730846247,2005
-123.12745015154549,49.2801730846247,2010
-123.12745015154549,49.2801730846247,2010
-123.12745015154549,49.2801730846247,2012
-123.12745015154549,49.2801730846247,2015
-123.12745015154549,49.2801730846247,2015
-123.12745015154549,49.2801730846247,2016
-123.12745015154549,49.2801730846247,2019
-123.12745015154549,49.2801730846247,2020
-123.12739650190159,49.28032621478075,2014
-123.12736823669579,49.280227655159315,2009
-123.12719171365472,49.28046264001014,2015
-123.1270610543938,49.28043229189488,2003
-123.1270610543938,49.28043229189488,2020
-123.12647369106575,49.28083547508805,2009
-123.12640865895568,49.28099948879879,2005
-123.12640865895568,49.28099948879879,2005
-123.12627855956141,49.28096961143576,2015
-123.12604439871241,49.281130575876155,2004
-123.12604439871241,49.281130575876155,2004
-123.12604439871241,49.281130575876155,2004
-123.12604439871241,49.281130575876155,2005
-123.12604439871241,49.281130575876155,2006
-123.12604439871241,49.281130575876155,2007
-123.12604439871241,49.281130575876155,2007
-123.12604439871241,49.281130575876155,2008
-123.12604439871241,49.281130575876155,2010
-123.12604439871241,49.281130575876155,2011
-123.12604439871241,49.281130575876155,2014
-123.12604439871241,49.281130575876155,2014
-123.12604439871241,49.281130575876155,2015
-123.12604439871241,49.281130575876155,2016
-123.12604439871241,49.281130575876155,2016
-123.12604439871241,49.281130575876155,2022
-123.12600696116644,49.28115631143741,2017
-123.12600696116644,49.28115631143741,2018
-123.12600696116644,49.28115631143741,2018
-123.12600696116644,49.28115631143741,2018
-123.12600696116644,49.28115631143741,2023
-123.12600696116644,49.28115631143741,2023
-123.12600696116644,49.28115631143741,2024
-123.12600696116644,49.28115631143741,2024
-123.13187416172892,49.28283476641457,2003
-123.13187416172892,49.28283476641457,2003
-123.13175357905493,49.28291543238961,2010
-123.13168780376031,49.28284179189216,2003
-123.13168780376031,49.28284179189216,2007
-123.13168780376031,49.28284179189216,2011
-123.13168780376031,49.28284179189216,2019
-123.13081064696749,49.28342520609807,2022
-123.13020528562959,49.28382492390078,2016
-123.11907765196925,49.27511824787811,2010
-123.1189296932959,49.27530616762375,2004
-123.11882944838318,49.274999031100975,2012
-123.11882944838318,49.274999031100975,2022
-123.118820799446,49.27500982072892,2018
-123.11821906146598,49.2757628566447,2010
-123.11821906146598,49.2757628566447,2011
-123.11821906146598,49.2757628566447,2015
-123.11813186140336,49.27587197379557,2003
-123.11813186140336,49.27587197379557,2005
-123.11813186140336,49.27587197379557,2006
-123.11813186140336,49.27587197379557,2007
-123.11813186140336,49.27587197379557,2012
-123.11813186140336,49.27587197379557,2015
-123.11813186140336,49.27587197379557,2016
-123.11813186140336,49.27587197379557,2020
-123.11807074924914,49.275949401165136,2005
-123.11825472871871,49.28889088554213,2017
-123.11825472871871,49.28889088554213,2017
-123.11825472871871,49.28889088554213,2017
-123.11825472871871,49.28889088554213,2017
-123.11825472871871,49.28889088554213,2017
-123.11817629633087,49.28887541313567,2018
-123.11810477343784,49.28887977425413,2014
-123.11810477343784,49.28887977425413,2014
-123.11810477343784,49.28887977425413,2014
-123.11783024292755,49.288803812376656,2016
-123.11783024292755,49.288803812376656,2016
-123.11774666737853,49.28878069633208,2014
-123.11774666737853,49.28878069633208,2014
-123.11774666737853,49.28878069633208,2015
-123.11774666737853,49.28878069633208,2015
-123.11774666737853,49.28878069633208,2015
-123.11723509056739,49.28863915489821,2014
-123.11699763114116,49.28855435255275,2015
-123.11699763114116,49.28855435255275,2018
-123.11699763114116,49.28855435255275,2018
-123.11699763114116,49.28855435255275,2018
-123.11699763114116,49.28855435255275,2019
-123.11699763114116,49.28855435255275,2019
-123.1169801729503,49.28856863386438,2016
-123.1169801729503,49.28856863386438,2017
-123.1169801729503,49.28856863386438,2017
-123.1169801729503,49.28856863386438,2017
-123.1169801729503,49.28856863386438,2017
-123.1169801729503,49.28856863386438,2017
-123.1169801729503,49.28856863386438,2017
-123.1169801729503,49.28856863386438,2018
-123.1169801729503,49.28856863386438,2021
-123.1169801729503,49.28856863386438,2023
-123.1169801729503,49.28856863386438,2023
-123.1169801729503,49.28856863386438,2017
-123.1169801729503,49.28856863386438,2022
-123.11697930326002,49.28856838377963,2009
-123.11697930326002,49.28856838377963,2011
-123.11697930326002,49.28856838377963,2012
-123.11697930326002,49.28856838377963,2013
-123.11697930326002,49.28856838377963,2013
-123.11697930326002,49.28856838377963,2013
-123.11697930326002,49.28856838377963,2013
-123.11697930326002,49.28856838377963,2013
-123.11697930326002,49.28856838377963,2013
-123.11697930326002,49.28856838377963,2014
-123.11697930326002,49.28856838377963,2014
-123.11697930326002,49.28856838377963,2014
-123.11697930326002,49.28856838377963,2014
-123.11697930326002,49.28856838377963,2014
-123.11697930326002,49.28856838377963,2014
-123.11697930326002,49.28856838377963,2015
-123.11697930326002,49.28856838377963,2015
-123.11697930326002,49.28856838377963,2015
-123.11697930326002,49.28856838377963,2015
-123.11697930326002,49.28856838377963,2015
-123.11697930326002,49.28856838377963,2015
-123.11697930326002,49.28856838377963,2015
-123.11697930326002,49.28856838377963,2015
-123.11697930326002,49.28856838377963,2015
-123.11697930326002,49.28856838377963,2015
-123.11697930326002,49.28856838377963,2016
-123.11697930326002,49.28856838377963,2016
-123.11697930326002,49.28856838377963,2016
-123.11697930326002,49.28856838377963,2016
-123.11697930326002,49.28856838377963,2016
-123.11697930326002,49.28856838377963,2016
-123.11697930326002,49.28856838377963,2016
-123.11697930326002,49.28856838377963,2016
-123.11697930326002,49.28856838377963,2019
-123.11697930326002,49.28856838377963,2019
-123.11697930326002,49.28856838377963,2019
-123.11697930326002,49.28856838377963,2019
-123.11697930326002,49.28856838377963,2019
-123.11697930326002,49.28856838377963,2019
-123.11697930326002,49.28856838377963,2019
-123.11697930326002,49.28856838377963,2020
-123.11697930326002,49.28856838377963,2020
-123.11697930326002,49.28856838377963,2020
-123.11697930326002,49.28856838377963,2021
-123.11697930326002,49.28856838377963,2022
-123.11697930326002,49.28856838377963,2024
-123.11697930326002,49.28856838377963,2024
-123.11697930326002,49.28856838377963,2024
-123.11694057199237,49.288449192036076,2024
-123.11662206922348,49.28836077478795,2018
-123.11661903280324,49.28837939425142,2010
-123.11661903280324,49.28837939425142,2011
-123.11661903280324,49.28837939425142,2012
-123.11661903280324,49.28837939425142,2013
-123.11661903280324,49.28837939425142,2013
-123.11661903280324,49.28837939425142,2015
-123.11661903280324,49.28837939425142,2015
-123.11661903280324,49.28837939425142,2015
-123.11661903280324,49.28837939425142,2016
-123.11661903280324,49.28837939425142,2024
-123.11658950421992,49.28837124204332,2017
-123.11658303453567,49.28856970265574,2010
-123.11658303453567,49.28856970265574,2010
-123.11658303453567,49.28856970265574,2010
-123.11658303453567,49.28856970265574,2010
-123.11620136697145,49.28833336395844,2018
-123.11590283668568,49.288181228957335,2011
-123.11564705365025,49.28811045488092,2014
-123.11564705365025,49.28811045488092,2015
-123.11564705365025,49.28811045488092,2015
-123.11564705365025,49.28811045488092,2015
-123.11564705365025,49.28811045488092,2016
-123.11564705365025,49.28811045488092,2016
-123.11564705365025,49.28811045488092,2020
-123.11551542932077,49.28807407244829,2017
-123.11551542932077,49.28807407244829,2017
-123.11551542932077,49.28807407244829,2017
-123.11551542932077,49.28807407244829,2022
-123.11551542932077,49.28807407244829,2024
-123.13634657278931,49.28667644660878,2017
-123.14610334618143,49.27675864463801,2022
-123.14259655603882,49.29052242523802,2017
-123.14209751254394,49.290974990363146,2008
-123.14186841880979,49.291129025298424,2006
-123.14183555639947,49.2910331627895,2003
-123.14164464414851,49.29116152498399,2003
-123.14164464414851,49.29116152498399,2004
-123.14164464414851,49.29116152498399,2011
-123.14154918765259,49.29122570641196,2003
-123.1167880597859,49.288911649296715,2003
-123.1167880597859,49.288911649296715,2004
-123.06960126544385,49.275354552805865,2006
-123.06960126544385,49.275354552805865,2020
-123.06959938472964,49.275486459349096,2009
-123.06959891420713,49.27551943688417,2013
-123.06959891420713,49.27551943688417,2013
-123.06959891420713,49.27551943688417,2014
-123.06947532391463,49.27537027392657,2012
-123.06947532391463,49.27537027392657,2016
-123.06947250302373,49.27556813463601,2009
-123.06947132787471,49.27565057622129,2016
-123.06947038665295,49.27571652948935,2016
-123.1286326967616,49.28143349848653,2015
-123.12852751784517,49.28148105609898,2023
-123.12850691772518,49.2814676411125,2003
-123.12850691772518,49.2814676411125,2005
-123.12850691772518,49.2814676411125,2009
-123.12850691772518,49.2814676411125,2011
-123.12850691772518,49.2814676411125,2011
-123.12850691772518,49.2814676411125,2011
-123.12850691772518,49.2814676411125,2011
-123.12850691772518,49.2814676411125,2012
-123.12850691772518,49.2814676411125,2012
-123.12850691772518,49.2814676411125,2019
-123.12826771780152,49.2811957793218,2022
-123.12826194976695,49.28119202394037,2003
-123.12786923525542,49.28105230349277,2023
-123.12722387414377,49.28051588935641,2003
-123.12722387414377,49.28051588935641,2004
-123.12722387414377,49.28051588935641,2004
-123.12722387414377,49.28051588935641,2006
-123.12722387414377,49.28051588935641,2008
-123.1271835017615,49.28048959411243,2016
-123.1297446930548,49.243588344941685,2009
-123.07151063473792,49.27631977567676,2018
-123.0715100370963,49.27632671133415,2006
-123.0715100370963,49.27632671133415,2023
-123.13119731292383,49.28031538455056,2023
-123.1311566874477,49.28028926548717,2012
-123.13069069789225,49.279989688137405,2020
-123.13026120122485,49.27971356317672,2011
-123.13022389038167,49.279689575502466,2009
-123.13022389038167,49.279689575502466,2020
-123.13011195669434,49.27961761240818,2006
-123.13001803270441,49.27967254736258,2021
-123.12991190301189,49.27960431504174,2011
-123.12986212031959,49.27957234815271,2023
-123.12983728186512,49.27955633945414,2006
-123.12983728186512,49.27955633945414,2009
-123.12983728186512,49.27955633945414,2010
-123.12983728186512,49.27955633945414,2022
-123.12982318454539,49.27954727735578,2023
-123.12979439617666,49.279413448791,2023
-123.12971645770655,49.279363341393804,2022
-123.12968803725606,49.27946038813593,2011
-123.12968803725606,49.27946038813593,2012
-123.12968803725606,49.27946038813593,2016
-123.12966730865506,49.27944706164874,2017
-123.12932842724868,49.279113865883474,2003
-123.12932842724868,49.279113865883474,2003
-123.12932842724868,49.279113865883474,2004
-123.12932842724868,49.279113865883474,2006
-123.12932842724868,49.279113865883474,2007
-123.12932842724868,49.279113865883474,2007
-123.12932842724868,49.279113865883474,2009
-123.12932842724868,49.279113865883474,2011
-123.12932842724868,49.279113865883474,2012
-123.12932842724868,49.279113865883474,2016
-123.12932842724868,49.279113865883474,2016
-123.12932842724868,49.279113865883474,2020
-123.12932842724868,49.279113865883474,2021
-123.12928779962174,49.27908774616054,2017
-123.12928779962174,49.27908774616054,2022
-123.1400623538896,49.28837150140396,2010
-123.13972456146311,49.288713450596184,2018
-123.13968788358731,49.28873744187654,2019
-123.13956890701648,49.28881524542303,2021
-123.13943676993901,49.28878535568378,2003
-123.13923400850969,49.288917955972806,2004
-123.13923400850969,49.288917955972806,2011
-123.13923400850969,49.288917955972806,2012
-123.13923400850969,49.288917955972806,2020
-123.13915623749087,49.28896881118501,2024
-123.13895077689023,49.28921948659209,2018
-123.13862571769627,49.28931575469268,2004
-123.13862571769627,49.28931575469268,2005
-123.13862571769627,49.28931575469268,2021
-123.13858669981667,49.289341272209164,2018
-123.13858669981667,49.289341272209164,2018
-123.13858669981667,49.289341272209164,2022
-123.12048781816807,49.286019173685936,2017
-123.12047485512588,49.28601686914596,2003
-123.12047485512588,49.28601686914596,2005
-123.12047485512588,49.28601686914596,2008
-123.12047485512588,49.28601686914596,2009
-123.12047485512588,49.28601686914596,2009
-123.12047485512588,49.28601686914596,2010
-123.12047485512588,49.28601686914596,2012
-123.12047485512588,49.28601686914596,2012
-123.12047485512588,49.28601686914596,2014
-123.12047485512588,49.28601686914596,2015
-123.12047485512588,49.28601686914596,2016
-123.12047485512588,49.28601686914596,2020
-123.11950609479338,49.28560415385946,2005
-123.11950609479338,49.28560415385946,2014
-123.11950609479338,49.28560415385946,2015
-123.11950609479338,49.28560415385946,2016
-123.11947491141945,49.285589582443,2018
-123.08295119653171,49.26149397967743,2015
-123.0827051428903,49.2614102667548,2016
-123.08238618748005,49.26149063114146,2003
-123.08296271708159,49.26060703209528,2016
-123.08211842062272,49.26060011166405,2009
-123.08190892118715,49.260516135372896,2014
-123.08269540303375,49.25964455989785,2011
-123.08269540303375,49.25964455989785,2014
-123.08269329062587,49.25972680102787,2006
-123.08269329062587,49.25972680102787,2016
-123.08269329062587,49.25972680102787,2020
-123.08263542795976,49.25964390028283,2020
-123.08237998347228,49.25964108909339,2021
-123.08208424952336,49.25972009672683,2019
-123.08244033433859,49.25781034305377,2009
-123.08315834889868,49.2562822700127,2019
-123.08336526000373,49.25535119686781,2016
-123.08241919652023,49.25542441666607,2015
-123.08241919652023,49.25542441666607,2015
-123.08312288299409,49.25446684376086,2015
-123.08339520370501,49.25274526000491,2004
-123.08312802004035,49.2526592423462,2017
-123.08330314044163,49.25177588606742,2016
-123.08279512561427,49.25176496493758,2022
-123.08325118282033,49.250873571188926,2004
-123.082147546689,49.249028242074296,2020
-123.08302702407019,49.238269109243205,2008
-123.08462115939625,49.23474191805407,2007
-123.08410645409482,49.23465128898361,2017
-123.0835575359478,49.23380263456422,2005
-123.0837424485376,49.23284012558807,2024
-123.08485268094302,49.22449329208028,2010
-123.08521579944856,49.22260306683168,2008
-123.08429211022063,49.22058721350241,2016
-123.08421477965649,49.21727404924131,2008
